Cliente_ID,Fecha,Producto,Rubro,Medio_Pago,Precio,Descuento,Edad,Género,Canal_Venta,Total
C01937,2024-02-08,Base líquida HD,Cuidado Capilar,Débito,1227,0.0,31.0,M,Tienda,1227.0
C01938,2024-04-08,Acondicionador vegano,Cuidado Capilar,Efectivo,5471,0.05,67.0,M,Tienda,5197.45
C01939,2024-01-18,Base líquida HD,Maquillaje,Tarjeta,6242,0.2,60.0,M,Online,4993.6
C01940,2024-02-28,Base líquida HD,Uñas,Transferencia,14401,0.0,59.0,F,Tienda,14401.0
C01941,2024-04-15,Shampoo sin sulfato,Maquillaje,Efectivo,8623,0.05,65.0,M,Online,8191.849999999999
C01942,2024-04-12,Tónico facial,Maquillaje,Débito,14023,0.1,41.0,M,Online,12620.7
C01943,2024-01-17,Eau de Parfum,Cuidado Capilar,Efectivo,5352,0.0,60.0,F,Tienda,5352.0
C01944,2024-01-14,Base líquida HD,Cuidado Capilar,Tarjeta,5928,0.1,52.0,M,Online,5335.2
C01945,2024-01-31,Esmalte en gel,Uñas,Transferencia,8315,0.0,43.0,F,Tienda,8315.0
C01946,2024-01-24,Tónico facial,Cuidado Facial,Tarjeta,13988,0.0,43.0,F,Tienda,13988.0
C01947,2024-04-08,Sérum facial,Uñas,Transferencia,14198,0.05,45.0,F,Online,13488.099999999999
C01948,2024-04-17,Labial mate,Cuidado Facial,Débito,1698,0.05,28.0,M,Tienda,1613.1
C01949,2024-02-29,Shampoo sin sulfato,Fragancia,Efectivo,1437,0.15,40.0,F,Tienda,1221.45
C01950,2024-02-14,Labial mate,Cuidado Capilar,Tarjeta,6819,0.1,60.0,F,Online,6137.1
C01951,2024-04-07,Máscara de pestañas,Fragancia,Débito,7180,0.05,66.0,M,Tienda,6821.0
C01952,2024-01-03,Base líquida HD,Fragancia,Débito,10876,0.1,34.0,F,Online,9788.4
C01953,2024-02-06,Crema hidratante,Cuidado Capilar,Efectivo,3153,0.1,28.0,F,Tiena,2837.7000000000003
C01954,2024-02-12,Esmalte en gel,Fragancia,Tarjeta,13902,0.2,26.0,M,Tienda,11121.6
C01955,2024-02-09,Shampoo sin sulfato,Maquillaje,Efectivo,7038,0.1,63.0,F,Online,6334.2
C01956,2024-03-30,Labial mate,Cuidado Facial,Efectivo,7008,0.05,38.0,M,Online,6657.599999999999
C01957,2024-02-24,Base líquida HD,Uñas,Transferencia,7375,0.0,29.0,F,Tienda,7375.0
C01958,2024-03-27,Crema hidratante,Cuidado Capilar,Transferencia,12106,0.15,25.0,F,Online,10290.1
C01959,2024-04-17,Crema hidratante,Maquillaje,Efectivo,12409,0.1,49.0,M,Tienda,11168.1
C01960,2024-02-08,Máscara de pestañas,Uñas,Transferencia,6136,0.0,55.0,F,Tienda,6136.0
C01961,2024-01-15,Tónico facial,Uñas,Tarjeta,6278,0.1,38.0,M,Online,5650.2
C01962,2024-04-29,Esmalte en gel,Uñas,Transferencia,1959,0.05,55.0,M,Tienda,1861.05
C01963,2024-04-22,Eau de Parfum,Fragancia,Débito,11031,0.0,,F,Tienda,11031.0
C01964,2024-01-04,Esmalte en gel,Fragancia,Efectivo,14593,0.05,36.0,M,Online,13863.349999999999
C01965,2024-04-02,Máscara de pestañas,Fragancia,Efectivo,9469,0.0,35.0,F,Online,9469.0
C01966,2024-03-26,Acondicionador vegano,Fragancia,Tarjeta,5220,0.1,47.0,F,Online,4698.0
C01967,2024-01-25,Tónico facial,Maquillaje,Efectivo,4756,0.0,29.0,M,Online,4756.0
C01968,2024-01-13,Shampoo sin sulfato,Fragancia,Transferencia,8587,0.0,39.0,F,Tienda,8587.0
C01969,2024-03-22,Tónico facial,Cuidado Capilar,Débito,10535,0.0,61.0,F,Tienda,10535.0
C01970,2024-02-02,Máscara de pestañas,Uñas,Efectivo,5770,0.05,33.0,F,Tienda,5481.5
C01971,2024-01-16,Máscara de pestañas,Maquillaje,Transferencia,9906,0.0,62.0,F,Tienda,9906.0
C01972,2024-04-18,Shampoo sin sulfato,Fragancia,Débito,10697,0.15,69.0,F,Tienda,9092.449999999999
C01973,2024-02-11,Shampoo sin sulfato,Uñas,Efectivo,4921,0.0,45.0,F,Tienda,4921.0
C01974,2024-04-17,Shampoo sin sulfato,Maquillaje,Efectivo,3714,0.15,43.0,F,Online,3156.9
C01975,2024-03-06,Tónico facial,Uñas,Efectivo,2347,0.05,63.0,M,Online,2229.65
C01976,2024-02-24,Base líquida HD,Maquillaje,Débito,6008,0.2,29.0,F,Tienda,4806.400000000001
C01977,2024-04-08,Labial mate,Cuidado Facial,Efectivo,7085,0.0,57.0,M,Tienda,7085.0
C01978,2024-02-11,Sérum facial,Maquillaje,Efectivo,9169,0.0,69.0,M,Tienda,9169.0
C01979,2024-02-03,Shampoo sin sulfato,Fragancia,Transferencia,11634,0.1,36.0,M,Online,10470.6
C01980,2024-01-30,Labial mate,Uñas,Transferencia,5868,0.1,49.0,F,Tienda,5281.2
C01981,2024-04-28,Sérum facial,Uñas,Transferencia,4960,0.0,20.0,M,Online,4960.0
C01982,2024-01-13,Tónico facial,Uñas,Transferencia,14368,0.0,46.0,F,Tienda,14368.0
C01983,2024-01-13,Labial mate,Cuidado Capilar,Efectivo,10944,0.05,18.0,M,Online,10396.8
C01984,2024-01-18,Shampoo sin sulfato,Cuidado Capilar,Débito,3505,0.0,38.0,M,Tienda,3505.0
C01985,2024-02-01,Eau de Parfum,Fragancia,Efectivo,6096,0.0,54.0,F,Online,6096.0
C01986,2024-04-05,Máscara de pestañas,Cuidado Facial,Tarjeta,8375,0.05,59.0,M,Online,7956.25
C01987,2024-04-08,Labial mate,Cuidado Capilar,Débito,2737,0.1,45.0,M,Online,2463.3
C01988,2024-02-08,Crema hidratante,Maquillaje,Tarjeta,13361,0.2,57.0,F,Tienda,10688.800000000001
C01989,2024-02-15,Crema hidratante,Fragancia,Efectivo,2108,0.0,58.0,F,Tienda,2108.0
C01990,2024-04-25,Labial mate,Cuidado Facial,Débito,3679,0.1,45.0,F,Online,3311.1
C01991,2024-01-29,Shampoo sin sulfato,Maquillaje,Débito,2037,0.0,64.0,F,Tienda,2037.0
C01992,2024-03-02,Esmalte en gel,Uñas,Transferencia,6760,0.0,51.0,M,Online,6760.0
C01993,2024-04-22,Shampoo sin sulfato,Cuidado Capilar,Efectivo,10103,0.1,53.0,F,Online,9092.7
C01994,2024-04-02,Tónico facial,Maquillaje,Tarjeta,14081,0.1,22.0,F,Online,12672.9
C01995,2024-03-02,Shampoo sin sulfato,Cuidado Facial,Débito,3096,0.2,20.0,M,Online,2476.8
C01996,2024-04-26,Tónico facial,Fragancia,Débito,12205,0.1,21.0,M,Tienda,10984.5
C01997,2024-04-17,Esmalte en gel,Maquillaje,Transferencia,1358,0.0,64.0,M,Tienda,1358.0
C01998,2024-02-26,Eau de Parfum,Fragancia,Débito,6953,0.0,29.0,F,Online,6953.0
C01999,2024-01-16,Tónico facial,Uñas,Transferencia,2076,0.1,26.0,F,Online,1868.4
C02000,2024-02-25,Acondicionador vegano,Cuidado Facial,Débito,8236,0.05,52.0,M,Online,7824.2
C02001,2024-04-17,Crema hidratante,Cuidado Facial,Débito,6671,0.0,17.0,M,Tienda,6671.0
C02002,2024-04-20,Máscara de pestañas,Cuidado Capilar,Efectivo,6815,0.05,46.0,F,Online,6474.25
C02003,2024-04-30,Crema hidratante,Cuidado Facial,Débito,6764,0.2,61.0,F,Tienda,5411.200000000001
C02004,2024-01-10,Tónico facial,Maquillaje,Transferencia,11295,0.1,42.0,F,Online,10165.5
C02005,2024-01-30,Acondicionador vegano,Maquillaje,Transferencia,5974,0.05,,M,Tienda,5675.3
C02006,2024-01-25,Base líquida HD,Maquillaje,Transferencia,4527,0.2,17.0,M,Online,3621.6000000000004
C02007,2024-04-12,Eau de Parfum,Uñas,Tarjeta,3302,0.1,64.0,M,Online,2971.8
C02008,2024-03-24,Eau de Parfum,Cuidado Facial,Débito,13292,0.0,41.0,F,Tienda,13292.0
C02009,2024-01-05,Base líquida HD,Cuidado Facial,Efectivo,10796,0.0,31.0,F,Tienda,10796.0
C02010,2024-03-05,Máscara de pestañas,Maquillaje,Efectivo,2075,0.05,24.0,M,Online,1971.25
C02011,2024-04-03,Esmalte en gel,Cuidado Capilar,Tarjeta,5048,0.0,67.0,M,Online,5048.0
C02012,2024-02-18,Sérum facial,Cuidado Capilar,Débito,1328,0.15,67.0,F,Online,1128.8
C02013,2024-01-03,Acondicionador vegano,Cuidado Facial,Transferencia,12424,0.15,24.0,M,Online,10560.4
C02014,2024-02-14,Tónico facial,Cuidado Facial,Tarjeta,4477,0.0,20.0,F,Online,4477.0
C02015,2024-01-14,Sérum facial,Fragancia,Tarjeta,8124,0.1,51.0,F,Tienda,7311.6
C02016,2024-04-29,Máscara de pestañas,Cuidado Facial,Transferencia,2002,0.05,22.0,F,Online,1901.8999999999999
C02017,2024-01-30,Esmalte en gel,Maquillaje,Tarjeta,14070,0.0,47.0,F,Tienda,14070.0
C02018,2024-04-23,Eau de Parfum,Uñas,Tarjeta,9768,0.1,44.0,M,Tienda,8791.2
C02019,2024-03-08,Tónico facial,Cuidado Facial,Transferencia,9518,0.05,52.0,F,Tienda,9042.1
C02020,2024-01-18,Tónico facial,Cuidado Facial,Débito,7386,0.1,18.0,M,Tienda,6647.400000000001
C02021,2024-03-02,Esmalte en gel,Maquillaje,Efectivo,10719,0.0,45.0,M,Online,10719.0
C02022,2024-02-06,Crema hidratante,Fragancia,Efectivo,3821,0.05,55.0,F,Online,3629.95
C02023,2024-01-25,Acondicionador vegano,Cuidado Facial,Transferencia,10657,0.0,46.0,M,Online,10657.0
C02024,2024-02-17,Esmalte en gel,Cuidado Capilar,Transferencia,12417,0.05,63.0,M,Tienda,11796.15
C02025,2024-03-05,Shampoo sin sulfato,Cuidado Capilar,Débito,11473,0.0,42.0,M,Online,11473.0
C02026,2024-02-22,Shampoo sin sulfato,Cuidado Capilar,Tarjeta,13939,0.1,21.0,M,Tienda,12545.1
C02027,2024-04-19,Esmalte en gel,Uñas,Débito,3380,0.0,44.0,M,Online,3380.0
C02028,2024-03-19,Eau de Parfum,Uñas,Tarjeta,9686,0.0,24.0,F,Online,9686.0
C02029,2024-03-13,Esmalte en gel,Cuidado Facial,Tarjeta,10330,0.0,69.0,M,Online,10330.0
C02030,2024-01-15,Labial mate,Cuidado Facial,Débito,3416,0.15,35.0,F,Online,2903.6
C02031,2024-02-18,Máscara de pestañas,Cuidado Facial,Transferencia,10548,0.0,65.0,M,Tienda,10548.0
C02032,2024-04-30,Shampoo sin sulfato,Uñas,Transferencia,10345,0.1,26.0,F,Tiena,9310.5
C02033,2024-03-28,Sérum facial,Cuidado Facial,Débito,4249,0.0,34.0,M,Online,4249.0
C02034,2024-03-08,Esmalte en gel,Maquillaje,Tarjeta,3142,0.05,54.0,M,Online,2984.8999999999996
C02035,2024-01-12,Shampoo sin sulfato,Fragancia,Tarjeta,4388,,25.0,M,Tienda,3949.2000000000003
C02036,2024-02-28,Máscara de pestañas,Cuidado Capilar,Tarjeta,10316,0.0,20.0,F,Tienda,10316.0
C02037,2024-02-06,Máscara de pestañas,Cuidado Capilar,Tarjeta,6315,0.0,54.0,F,Tienda,6315.0
C02038,2024-03-01,Sérum facial,Maquillaje,Débito,9993,0.0,38.0,M,Tienda,9993.0
C02039,2024-04-10,Tónico facial,Cuidado Facial,Efectivo,11234,0.1,21.0,F,Tienda,10110.6
C02040,2024-02-12,Labial mate,Uñas,Transferencia,1207,0.0,46.0,F,Tienda,1207.0
C02041,2024-03-10,Esmalte en gel,Cuidado Facial,Transferencia,11846,0.05,33.0,M,Online,11253.699999999999
C02042,2024-02-08,Base líquida HD,Cuidado Facial,Efectivo,9664,0.0,36.0,F,Tienda,9664.0
C02043,2024-02-25,Esmalte en gel,Cuidado Capilar,Tarjeta,2638,0.05,30.0,M,Tienda,2506.1
C02044,2024-03-03,Tónico facial,Cuidado Capilar,Efectivo,6127,0.1,46.0,F,Tienda,5514.3
C02045,2024-02-15,Acondicionador vegano,Uñas,Efectivo,9327,0.0,25.0,F,Online,9327.0
C02046,2024-03-28,Crema hidratante,Cuidado Capilar,Efectivo,5356,0.15,21.0,F,Online,4552.599999999999
C02047,2024-01-11,Eau de Parfum,Cuidado Facial,Transferencia,10362,0.2,39.0,F,Online,8289.6
C02048,2024-03-02,Tónico facial,Maquillaje,Transferencia,9649,0.0,48.0,M,Online,9649.0
C02049,2024-03-17,Máscara de pestañas,Uñas,Efectivo,7024,0.1,43.0,F,Tienda,6321.6
C02050,2024-04-07,Base líquida HD,Maquillaje,Efectivo,8605,0.0,43.0,F,Tienda,8605.0
C02051,2024-01-25,Eau de Parfum,Cuidado Facial,Efectivo,2436,0.1,25.0,M,Tienda,2192.4
C02052,2024-03-11,Shampoo sin sulfato,Uñas,Tarjeta,12763,0.0,,M,Tienda,12763.0
C02053,2024-02-21,Esmalte en gel,Maquillaje,Tarjeta,7375,0.15,30.0,M,Online,6268.75
C02054,2024-01-04,Eau de Parfum,Uñas,Tarjeta,11340,0.0,61.0,M,Online,11340.0
C02055,2024-02-28,Shampoo sin sulfato,Cuidado Facial,Transferencia,13434,0.15,63.0,F,Tienda,11418.9
C02056,2024-03-12,Crema hidratante,Uñas,Débito,14004,0.1,52.0,F,Online,12603.6
C02057,2024-01-20,Shampoo sin sulfato,Cuidado Facial,Efectivo,9698,0.0,29.0,F,Online,9698.0
C02058,2024-04-02,Base líquida HD,Uñas,Efectivo,11797,0.0,63.0,M,Tienda,11797.0
C02059,2024-03-03,Máscara de pestañas,Uñas,Débito,7247,0.1,29.0,M,Online,6522.3
C02060,2024-02-23,Tónico facial,Cuidado Capilar,Efectivo,11575,0.0,22.0,F,Tienda,11575.0
C02061,2024-04-26,Sérum facial,Cuidado Facial,Tarjeta,9637,0.2,66.0,M,Online,7709.6
C02062,2024-04-24,Tónico facial,Fragancia,Tarjeta,3781,0.2,51.0,M,Tienda,3024.8
C02063,2024-04-18,Tónico facial,Uñas,Débito,1443,0.1,33.0,F,Tienda,1298.7
C02064,2024-04-19,Shampoo sin sulfato,Maquillaje,Tarjeta,1117,0.05,69.0,F,Tienda,1061.1499999999999
C02065,2024-03-14,Esmalte en gel,Cuidado Capilar,Débito,10732,0.0,68.0,M,Tienda,10732.0
C02066,2024-04-16,Eau de Parfum,Cuidado Capilar,Tarjeta,14216,0.15,30.0,M,Tienda,12083.6
C02067,2024-04-07,Sérum facial,Uñas,Efectivo,11962,0.0,64.0,F,Online,11962.0
C02068,2024-02-26,Sérum facial,Fragancia,Transferencia,1566,0.0,48.0,F,Tienda,1566.0
C02069,2024-03-30,Eau de Parfum,Cuidado Capilar,Tarjeta,4602,0.0,62.0,M,Tienda,4602.0
C02070,2024-02-10,Eau de Parfum,Cuidado Facial,Débito,2936,0.2,63.0,F,Online,2348.8
C02071,2024-04-22,Máscara de pestañas,Uñas,Transferencia,5183,0.0,37.0,F,Online,5183.0
C02072,2024-01-03,Base líquida HD,Uñas,Efectivo,8926,0.15,58.0,M,Online,7587.099999999999
C02073,2024-04-29,Crema hidratante,Fragancia,Transferencia,10844,0.05,56.0,M,Online,10301.8
C02074,2024-01-06,Base líquida HD,Cuidado Facial,Débito,5571,0.0,32.0,M,Tienda,5571.0
C02075,2024-01-05,Eau de Parfum,Cuidado Facial,Efectivo,6801,0.1,41.0,F,Tienda,6120.900000000001
C02076,2024-01-05,Esmalte en gel,Fragancia,Efectivo,14796,0.0,30.0,M,Online,14796.0
C02077,2024-02-23,Labial mate,Maquillaje,Tarjeta,5390,0.0,55.0,M,Online,5390.0
C02078,2024-02-16,Labial mate,Cuidado Facial,Transferencia,5815,0.1,33.0,M,Online,5233.5
C02079,2024-03-27,Crema hidratante,Maquillaje,Tarjeta,6500,,23.0,M,Tiena,6500.0
C02080,2024-02-18,Eau de Parfum,Maquillaje,Efectivo,14282,0.0,18.0,M,Tienda,14282.0
C02081,2024-01-09,Labial mate,Uñas,Tarjeta,6402,0.0,69.0,F,Online,6402.0
C02082,2024-04-08,Crema hidratante,Uñas,Tarjeta,7987,0.05,66.0,M,Online,7587.65
C02083,2024-01-20,Sérum facial,Cuidado Capilar,Débito,5781,0.1,29.0,M,Tienda,5202.900000000001
C02084,2024-04-22,Crema hidratante,Uñas,Tarjeta,3686,0.0,49.0,F,Tienda,3686.0
C02085,2024-03-01,Sérum facial,Cuidado Facial,Efectivo,2203,0.0,48.0,M,Online,2203.0
C02086,2024-04-15,Máscara de pestañas,Cuidado Facial,Tarjeta,6056,0.0,,F,Tienda,6056.0
C02087,2024-02-04,Labial mate,Maquillaje,Efectivo,14222,0.0,64.0,F,Online,14222.0
C02088,2024-02-19,Crema hidratante,Cuidado Facial,Efectivo,12129,0.05,16.0,M,Online,11522.55
C02089,2024-03-22,Crema hidratante,Uñas,Débito,8057,0.0,68.0,M,Online,8057.0
C02090,2024-03-02,Crema hidratante,Uñas,Efectivo,9597,0.1,63.0,F,Tienda,8637.300000000001
C02091,2024-01-17,Esmalte en gel,Uñas,Efectivo,13099,0.2,50.0,M,Tienda,10479.2
C02092,2024-03-28,Crema hidratante,Fragancia,Débito,14578,0.15,25.0,M,Tienda,12391.3
C02093,2024-01-03,Esmalte en gel,Cuidado Facial,Efectivo,6713,0.0,34.0,M,Online,6713.0
C02094,2024-02-01,Tónico facial,Cuidado Capilar,Débito,6183,0.05,26.0,M,Online,5873.849999999999
C02095,2024-04-08,Máscara de pestañas,Cuidado Facial,Transferencia,5214,0.15,50.0,M,Online,4431.9
C02096,2024-04-11,Tónico facial,Cuidado Facial,Transferencia,5079,0.0,17.0,F,Online,5079.0
C02097,2024-01-13,Acondicionador vegano,Fragancia,Transferencia,1312,0.15,18.0,F,Online,1115.2
C02098,2024-04-29,Tónico facial,Cuidado Facial,Efectivo,9354,0.15,30.0,F,Online,7950.9
C02099,2024-04-20,Eau de Parfum,Maquillaje,Tarjeta,2528,0.0,67.0,F,Online,2528.0
C02100,2024-03-29,Sérum facial,Uñas,Débito,13580,0.05,56.0,F,Online,12901.0
C02101,2024-03-13,Eau de Parfum,Uñas,Transferencia,13977,0.0,62.0,F,Tienda,13977.0
C02102,2024-03-08,Base líquida HD,Fragancia,Débito,6496,0.0,43.0,M,Online,6496.0
C02103,2024-01-14,Tónico facial,Uñas,Transferencia,10757,0.15,17.0,M,Online,9143.449999999999
C02104,2024-04-10,Labial mate,Maquillaje,Transferencia,5768,0.2,45.0,F,Online,4614.400000000001
C02105,2024-04-07,Shampoo sin sulfato,Fragancia,Efectivo,8567,0.2,53.0,F,Tienda,6853.6
C02106,2024-01-11,Tónico facial,Cuidado Capilar,Débito,1398,0.0,20.0,M,Tienda,1398.0
C02107,2024-04-14,Máscara de pestañas,Uñas,Efectivo,7630,0.2,21.0,M,Online,6104.0
C02108,2024-02-25,Tónico facial,Cuidado Facial,Débito,12778,0.15,20.0,M,Tienda,10861.3
C02109,2024-03-07,Esmalte en gel,Maquillaje,Débito,2047,0.15,69.0,F,Online,1739.95
C02110,2024-04-01,Base líquida HD,Maquillaje,Tarjeta,2942,0.2,27.0,F,Tienda,2353.6
C02111,2024-01-29,Crema hidratante,Uñas,Transferencia,12322,0.05,19.0,M,Tienda,11705.9
C02112,2024-01-09,Base líquida HD,Cuidado Capilar,Efectivo,11988,0.0,39.0,F,Online,11988.0
C02113,2024-03-07,Base líquida HD,Cuidado Facial,Tarjeta,1239,0.0,40.0,F,Tienda,1239.0
C02114,2024-01-25,Sérum facial,Cuidado Capilar,Débito,11550,0.0,41.0,M,Online,11550.0
C02115,2024-04-07,Shampoo sin sulfato,Cuidado Capilar,Transferencia,7464,0.1,61.0,M,Online,6717.6
C02116,2024-03-16,Base líquida HD,Uñas,Efectivo,1671,0.0,61.0,M,Tienda,1671.0
C02117,2024-02-11,Sérum facial,Cuidado Facial,Tarjeta,3619,0.05,58.0,F,Tienda,3438.0499999999997
C02118,2024-01-09,Crema hidratante,Uñas,Débito,8919,0.0,48.0,M,Online,8919.0
C02119,2024-03-19,Eau de Parfum,Uñas,Tarjeta,3461,0.2,36.0,F,Online,2768.8
C02120,2024-02-09,Crema hidratante,Maquillaje,Débito,12585,0.0,38.0,M,Online,12585.0
C02121,2024-01-25,Labial mate,Uñas,Débito,9593,0.05,52.0,M,Online,9113.35
C02122,2024-01-05,Base líquida HD,Fragancia,Transferencia,3106,0.05,52.0,M,Tienda,2950.7
C02123,2024-01-11,Base líquida HD,Cuidado Facial,Efectivo,5148,0.0,27.0,M,Tienda,5148.0
C02124,2024-02-28,Eau de Parfum,Maquillaje,Transferencia,2087,0.1,52.0,F,Online,1878.3
C02125,2024-04-07,Máscara de pestañas,Cuidado Facial,Efectivo,7776,0.05,36.0,M,Online,7387.2
C02126,2024-03-28,Base líquida HD,Maquillaje,Efectivo,10334,0.05,28.0,M,Online,9817.3
C02127,2024-03-19,Shampoo sin sulfato,Fragancia,Débito,5381,0.15,58.0,M,Online,4573.849999999999
C02128,2024-02-07,Acondicionador vegano,Uñas,Tarjeta,11257,0.0,68.0,F,Online,11257.0
C02129,2024-03-12,Base líquida HD,Maquillaje,Efectivo,6124,0.15,48.0,M,Online,5205.4
C02130,2024-01-05,Acondicionador vegano,Maquillaje,Efectivo,13100,0.15,59.0,F,Online,11135.0
C02131,2024-02-17,Crema hidratante,Maquillaje,Efectivo,8559,0.15,21.0,M,Tienda,7275.15
C02132,2024-03-30,Tónico facial,Fragancia,Efectivo,13447,0.0,58.0,F,Tienda,13447.0
C02133,2024-01-18,Máscara de pestañas,Cuidado Facial,Débito,13151,0.0,27.0,F,Online,13151.0
C02134,2024-03-10,Sérum facial,Fragancia,Transferencia,1141,0.05,53.0,F,Tienda,1083.95
C02135,2024-02-06,Esmalte en gel,Maquillaje,Tarjeta,1396,0.0,45.0,F,Online,1396.0
C02136,2024-02-29,Máscara de pestañas,Maquillaje,Débito,6137,0.0,52.0,F,Tienda,6137.0
C02137,2024-02-17,Esmalte en gel,Uñas,Débito,11819,0.0,33.0,F,Online,11819.0
C02138,2024-03-17,Crema hidratante,Fragancia,Débito,8281,0.05,31.0,M,Online,7866.95
C02139,2024-01-28,Máscara de pestañas,Fragancia,Efectivo,13821,0.0,60.0,F,Online,13821.0
C02140,2024-03-09,Sérum facial,Cuidado Capilar,Tarjeta,2555,0.2,22.0,F,Tienda,2044.0
C02141,2024-03-17,Esmalte en gel,Cuidado Facial,Débito,8054,0.1,61.0,M,Tienda,7248.6
C02142,2024-03-21,Eau de Parfum,Cuidado Capilar,Débito,6894,0.0,16.0,F,Tienda,6894.0
C02143,2024-04-23,Shampoo sin sulfato,Cuidado Capilar,Débito,11700,0.15,68.0,F,Online,9945.0
C02144,2024-02-09,Máscara de pestañas,Cuidado Facial,Efectivo,14921,0.2,43.0,M,Tienda,11936.800000000001
C02145,2024-02-14,Crema hidratante,Uñas,Efectivo,13573,0.0,68.0,M,Online,13573.0
C02146,2024-04-05,Base líquida HD,Uñas,Débito,2028,0.0,59.0,M,Online,2028.0
C02147,2024-03-02,Sérum facial,Cuidado Facial,Efectivo,11368,0.0,18.0,M,Online,11368.0
C02148,2024-04-02,Esmalte en gel,Cuidado Facial,Tarjeta,6051,0.15,65.0,F,Tienda,5143.349999999999
C02149,2024-04-24,Esmalte en gel,Fragancia,Efectivo,1670,0.0,58.0,F,Tienda,1670.0
C02150,2024-02-27,Shampoo sin sulfato,Fragancia,Débito,5594,0.1,67.0,F,Tienda,5034.6
C02151,2024-03-07,Esmalte en gel,Fragancia,Tarjeta,14394,0.1,54.0,M,Tienda,12954.6
C02152,2024-02-25,Acondicionador vegano,Fragancia,Efectivo,2855,0.1,25.0,M,Tienda,2569.5
C02153,2024-02-09,Labial mate,Maquillaje,Débito,14429,0.05,66.0,M,Tienda,13707.55
C02154,2024-04-07,Acondicionador vegano,Maquillaje,Transferencia,4429,,,M,Online,4429.0
C02155,2024-02-09,Esmalte en gel,Uñas,Transferencia,6276,0.0,29.0,F,Online,6276.0
C02156,2024-03-31,Sérum facial,Maquillaje,Tarjeta,11270,0.0,30.0,M,Tienda,11270.0
C02157,2024-03-17,Máscara de pestañas,Maquillaje,Tarjeta,7986,0.1,21.0,M,Online,7187.400000000001
C02158,2024-04-18,Crema hidratante,Fragancia,Tarjeta,11198,0.15,54.0,F,Online,9518.3
C02159,2024-02-02,Base líquida HD,Fragancia,Efectivo,14597,0.15,60.0,M,Online,12407.449999999999
C02160,2024-01-06,Máscara de pestañas,Cuidado Facial,Tarjeta,10880,0.0,31.0,M,Tienda,10880.0
C02161,2024-03-28,Eau de Parfum,Fragancia,Efectivo,5431,0.0,62.0,F,Tienda,5431.0
C02162,2024-01-19,Máscara de pestañas,Cuidado Facial,Débito,1569,0.15,33.0,M,Tienda,1333.6499999999999
C02163,2024-03-20,Máscara de pestañas,Cuidado Facial,Efectivo,7456,0.2,50.0,M,Online,5964.8
C02164,2024-02-09,Crema hidratante,Maquillaje,Efectivo,13886,0.0,63.0,F,Tienda,13886.0
C02165,2024-04-01,Shampoo sin sulfato,Fragancia,Débito,2146,0.1,40.0,M,Online,1931.4
C02166,2024-04-06,Esmalte en gel,Maquillaje,Transferencia,12966,0.0,48.0,M,Tienda,12966.0
C02167,2024-02-28,Shampoo sin sulfato,Fragancia,Efectivo,10056,0.0,48.0,F,Online,10056.0
C02168,2024-02-28,Eau de Parfum,Maquillaje,Efectivo,7514,0.1,34.0,F,Tienda,6762.6
C02169,2024-02-17,Tónico facial,Maquillaje,Débito,5900,0.15,53.0,M,Online,5015.0
C02170,2024-02-10,Base líquida HD,Maquillaje,Tarjeta,13601,,26.0,F,Online,13601.0
C02171,2024-01-13,Acondicionador vegano,Uñas,Débito,1027,0.1,54.0,F,Online,924.3000000000001
C02172,2024-04-16,Base líquida HD,Maquillaje,Transferencia,6349,0.1,18.0,M,Tienda,5714.1
C02173,2024-02-14,Esmalte en gel,Cuidado Capilar,Tarjeta,2029,0.05,53.0,M,Tienda,1927.55
C02174,2024-03-29,Base líquida HD,Cuidado Capilar,Transferencia,7616,0.1,16.0,M,Online,6854.400000000001
C02175,2024-02-22,Labial mate,Cuidado Capilar,Efectivo,2996,0.0,55.0,M,Tienda,2996.0
C02176,2024-02-11,Acondicionador vegano,Cuidado Facial,Transferencia,2341,0.0,40.0,F,Tienda,2341.0
C02177,2024-04-09,Eau de Parfum,Maquillaje,Transferencia,10440,0.05,47.0,F,Tienda,9918.0
C02178,2024-03-03,Esmalte en gel,Cuidado Capilar,Débito,11328,0.05,61.0,M,Tienda,10761.6
C02179,2024-01-27,Sérum facial,Cuidado Facial,Tarjeta,3087,0.0,51.0,F,Online,3087.0
C02180,2024-02-07,Eau de Parfum,Cuidado Capilar,Efectivo,9872,0.05,19.0,M,Online,9378.4
C02181,2024-02-29,Labial mate,Fragancia,Efectivo,1374,0.1,38.0,M,Online,1236.6000000000001
C02182,2024-01-07,Acondicionador vegano,Uñas,Efectivo,12561,0.05,31.0,F,Online,11932.949999999999
C02183,2024-01-05,Crema hidratante,Maquillaje,Tarjeta,4045,0.05,26.0,M,Online,3842.75
C02184,2024-04-16,Labial mate,Uñas,Tarjeta,14329,0.1,37.0,M,Online,12896.1
C02185,2024-02-14,Eau de Parfum,Uñas,Transferencia,14838,0.0,54.0,F,Online,14838.0
C02186,2024-02-27,Esmalte en gel,Fragancia,Transferencia,7275,0.05,48.0,M,Tienda,6911.25
C02187,2024-04-30,Tónico facial,Fragancia,Tarjeta,11529,0.0,56.0,M,Online,11529.0
C02188,2024-04-24,Esmalte en gel,Fragancia,Efectivo,6949,0.05,53.0,F,Online,6601.549999999999
C02189,2024-01-31,Acondicionador vegano,Cuidado Facial,Tarjeta,1805,0.05,28.0,M,Online,1714.75
